char,unicode,missing_cho,missing_jung,missing_jong,missing_total,in_ref78,ink_ratio,bbox_fill,edge_density,n_components,psnr,ssim
괙,U+AD19,0,0,0,0,0,0.1260986328125,0.628173828125,0.14544677734375,5,nan,nan
괚,U+AD1A,0,0,1,1,0,0.13525390625,0.7669677734375,0.1533203125,7,nan,nan
괛,U+AD1B,0,0,0,0,0,0.1527099609375,0.64251708984375,0.149658203125,4,nan,nan
괜,U+AD1C,0,0,0,0,0,0.14068603515625,0.66650390625,0.14190673828125,4,nan,nan
괝,U+AD1D,0,0,1,1,0,0.15716552734375,0.70751953125,0.17913818359375,6,nan,nan
괞,U+AD1E,0,0,1,1,0,0.17095947265625,0.7265625,0.1787109375,6,nan,nan
괟,U+AD1F,0,0,1,1,0,0.14630126953125,0.5859375,0.1513671875,6,nan,nan
괠,U+AD20,0,0,0,0,0,0.15631103515625,0.5859375,0.16424560546875,5,nan,nan
괡,U+AD21,0,0,0,0,0,0.1575927734375,0.61798095703125,0.17108154296875,7,nan,nan
괢,U+AD22,0,0,0,0,0,0.1737060546875,0.640625,0.19073486328125,5,nan,nan
괣,U+AD23,0,0,0,0,0,0.149169921875,0.68505859375,0.1915283203125,4,nan,nan
괤,U+AD24,0,0,0,0,0,0.15570068359375,0.6953125,0.17620849609375,7,nan,nan
괥,U+AD25,0,0,0,0,0,0.16326904296875,0.6591796875,0.19244384765625,6,nan,nan
괦,U+AD26,0,0,1,1,0,0.14739990234375,0.701904296875,0.19189453125,4,nan,nan
괧,U+AD27,0,0,0,0,0,0.19512939453125,0.7056884765625,0.20556640625,8,nan,nan
괨,U+AD28,0,0,0,0,0,0.141357421875,0.63812255859375,0.15740966796875,4,nan,nan
괩,U+AD29,0,0,0,0,0,0.1368408203125,0.630615234375,0.1513671875,5,nan,nan
괪,U+AD2A,0,0,0,0,0,0.1435546875,0.66650390625,0.15887451171875,6,nan,nan
괫,U+AD2B,0,0,0,0,0,0.1287841796875,0.6351318359375,0.13751220703125,5,nan,nan
괬,U+AD2C,0,0,0,0,0,0.1529541015625,0.70538330078125,0.15411376953125,5,nan,nan
괭,U+AD2D,0,0,0,0,0,0.16357421875,0.6640625,0.13330078125,4,nan,nan
괮,U+AD2E,0,0,1,1,0,0.1396484375,0.6329345703125,0.148681640625,3,nan,nan
괯,U+AD2F,0,0,0,0,0,0.1439208984375,0.6640625,0.15576171875,5,nan,nan
괰,U+AD30,0,0,1,1,0,0.13519287109375,0.640625,0.15087890625,8,nan,nan
괱,U+AD31,0,0,1,1,0,0.1494140625,0.630615234375,0.1585693359375,7,nan,nan
괲,U+AD32,0,0,0,0,0,0.15777587890625,0.68115234375,0.1712646484375,4,nan,nan
괳,U+AD33,0,0,0,0,0,0.14459228515625,0.671875,0.14459228515625,6,nan,nan
괴,U+AD34,0,0,0,0,0,0.10601806640625,0.4854736328125,0.09783935546875,4,nan,nan
괵,U+AD35,0,0,0,0,0,0.11480712890625,0.5859375,0.1146240234375,4,nan,nan
괶,U+AD36,0,0,1,1,0,0.13909912109375,0.6328125,0.13543701171875,5,nan,nan
괷,U+AD37,0,0,0,0,0,0.12237548828125,0.65887451171875,0.13134765625,7,nan,nan
괸,U+AD38,0,0,0,0,0,0.1043701171875,0.58447265625,0.1190185546875,3,nan,nan
괹,U+AD39,0,0,1,1,0,0.1513671875,0.7578125,0.15313720703125,5,nan,nan
괺,U+AD3A,0,0,1,1,0,0.14703369140625,0.6328125,0.1541748046875,7,nan,nan
괻,U+AD3B,0,0,1,1,0,0.12615966796875,0.58343505859375,0.12921142578125,4,nan,nan
괼,U+AD3C,0,0,0,0,0,0.12628173828125,0.5537109375,0.133544921875,5,nan,nan
괽,U+AD3D,0,0,0,0,0,0.14117431640625,0.6640625,0.16131591796875,5,nan,nan
괾,U+AD3E,0,0,0,0,0,0.1536865234375,0.6456298828125,0.16937255859375,7,nan,nan
괿,U+AD3F,0,0,0,0,0,0.1441650390625,0.6666259765625,0.16412353515625,5,nan,nan
굀,U+AD40,0,0,0,0,0,0.15325927734375,0.7265625,0.15679931640625,6,nan,nan
굁,U+AD41,0,0,0,0,0,0.15673828125,0.68212890625,0.17315673828125,4,nan,nan
굂,U+AD42,0,0,1,1,0,0.15643310546875,0.6866455078125,0.16729736328125,5,nan,nan
굃,U+AD43,0,0,0,0,0,0.1646728515625,0.7265625,0.17291259765625,7,nan,nan
굄,U+AD44,0,0,0,0,0,0.136474609375,0.5584716796875,0.1278076171875,4,nan,nan
굅,U+AD45,0,0,0,0,0,0.131103515625,0.552490234375,0.13214111328125,4,nan,nan
굆,U+AD46,0,0,0,0,0,0.13690185546875,0.6976318359375,0.1463623046875,5,nan,nan
굇,U+AD47,0,0,0,0,0,0.1231689453125,0.6328125,0.116943359375,4,nan,nan
굈,U+AD48,0,0,0,0,0,0.12713623046875,0.6796875,0.13037109375,6,nan,nan
굉,U+AD49,0,0,0,0,0,0.143310546875,0.599853515625,0.1104736328125,4,nan,nan
굊,U+AD4A,0,0,1,1,0,0.1234130859375,0.609375,0.1221923828125,4,nan,nan
굋,U+AD4B,0,0,0,0,0,0.133544921875,0.64337158203125,0.14300537109375,9,nan,nan
굌,U+AD4C,0,0,1,1,0,0.11334228515625,0.5645751953125,0.12451171875,7,nan,nan
굍,U+AD4D,0,0,1,1,0,0.150146484375,0.578125,0.137451171875,4,nan,nan
굎,U+AD4E,0,0,0,0,0,0.15130615234375,0.6953125,0.14862060546875,6,nan,nan
굏,U+AD4F,0,0,0,0,0,0.1312255859375,0.59375,0.11737060546875,6,nan,nan
교,U+AD50,0,0,0,0,0,0.09661865234375,0.4669189453125,0.10235595703125,4,nan,nan
굑,U+AD51,0,0,0,0,0,0.09332275390625,0.615234375,0.10546875,5,nan,nan
굒,U+AD52,0,0,1,1,0,0.1197509765625,0.7657470703125,0.13336181640625,3,nan,nan
굓,U+AD53,0,0,0,0,0,0.12738037109375,0.68316650390625,0.1314697265625,4,nan,nan
굔,U+AD54,0,0,0,0,0,0.0963134765625,0.640869140625,0.109619140625,3,nan,nan
굕,U+AD55,0,0,1,1,0,0.13092041015625,0.7073974609375,0.14532470703125,3,nan,nan
굖,U+AD56,0,0,1,1,0,0.1126708984375,0.7767333984375,0.14996337890625,8,nan,nan
굗,U+AD57,0,0,1,1,0,0.13323974609375,0.615234375,0.13824462890625,6,nan,nan
굘,U+AD58,0,0,0,0,0,0.128662109375,0.6796875,0.1453857421875,4,nan,nan
굙,U+AD59,0,0,0,0,0,0.1466064453125,0.875,0.17889404296875,11,nan,nan
굚,U+AD5A,0,0,0,0,0,0.168701171875,0.8125,0.19073486328125,6,nan,nan
굛,U+AD5B,0,0,0,0,0,0.14447021484375,0.75531005859375,0.17718505859375,7,nan,nan
굜,U+AD5C,0,0,0,0,0,0.14935302734375,0.7596435546875,0.165771484375,3,nan,nan
굝,U+AD5D,0,0,0,0,0,0.137939453125,0.79345703125,0.16888427734375,4,nan,nan
굞,U+AD5E,0,0,1,1,0,0.1510009765625,0.74169921875,0.177734375,6,nan,nan
굟,U+AD5F,0,0,0,0,0,0.17889404296875,0.9146728515625,0.19232177734375,9,nan,nan
굠,U+AD60,0,0,0,0,0,0.10321044921875,0.6055908203125,0.12225341796875,3,nan,nan
굡,U+AD61,0,0,0,0,0,0.11700439453125,0.62548828125,0.1259765625,4,nan,nan
굢,U+AD62,0,0,0,0,0,0.129638671875,0.71142578125,0.14630126953125,4,nan,nan
굣,U+AD63,0,0,0,0,0,0.12579345703125,0.70751953125,0.11712646484375,3,nan,nan
굤,U+AD64,0,0,0,0,0,0.1331787109375,0.7371826171875,0.13446044921875,4,nan,nan
굥,U+AD65,0,0,0,0,0,0.10833740234375,0.5545654296875,0.10479736328125,3,nan,nan
굦,U+AD66,0,0,1,1,0,0.12139892578125,0.688720703125,0.12481689453125,7,nan,nan
굧,U+AD67,0,0,0,0,0,0.1015625,0.7109375,0.1187744140625,10,nan,nan
굨,U+AD68,0,0,1,1,0,0.10089111328125,0.640625,0.125,7,nan,nan
굩,U+AD69,0,0,1,1,0,0.13922119140625,0.6484375,0.133056640625,3,nan,nan
굪,U+AD6A,0,0,0,0,0,0.16778564453125,0.7357177734375,0.158935546875,3,nan,nan
굫,U+AD6B,0,0,0,0,0,0.12109375,0.7265625,0.13421630859375,9,nan,nan
구,U+AD6C,0,0,0,0,0,0.0765380859375,0.53955078125,0.067138671875,2,nan,nan
국,U+AD6D,0,0,0,0,0,0.07672119140625,0.5673828125,0.08270263671875,2,nan,nan
굮,U+AD6E,0,0,1,1,0,0.09747314453125,0.599853515625,0.09747314453125,5,nan,nan
굯,U+AD6F,0,0,0,0,0,0.1220703125,0.570556640625,0.11993408203125,3,nan,nan
군,U+AD70,0,0,0,0,0,0.1064453125,0.74462890625,0.1063232421875,3,nan,nan
굱,U+AD71,0,0,1,1,0,0.11419677734375,0.65625,0.118408203125,6,nan,nan
굲,U+AD72,0,0,1,1,0,0.1416015625,0.7532958984375,0.1456298828125,6,nan,nan
굳,U+AD73,0,0,1,1,0,0.1116943359375,0.734130859375,0.117431640625,3,nan,nan
굴,U+AD74,0,0,0,0,0,0.127197265625,0.6666259765625,0.13616943359375,7,nan,nan
굵,U+AD75,0,0,0,0,0,0.15277099609375,0.80108642578125,0.177734375,11,nan,nan
굶,U+AD76,0,0,0,0,0,0.1644287109375,0.720703125,0.17236328125,4,nan,nan
굷,U+AD77,0,0,0,0,0,0.1561279296875,0.77197265625,0.17926025390625,5,nan,nan
굸,U+AD78,0,0,0,0,0,0.1439208984375,0.703857421875,0.14752197265625,5,nan,nan
굹,U+AD79,0,0,0,0,0,0.14654541015625,0.673583984375,0.16912841796875,8,nan,nan
굺,U+AD7A,0,0,1,1,0,0.165283203125,0.72479248046875,0.177978515625,5,nan,nan
굻,U+AD7B,0,0,0,0,0,0.18402099609375,0.823974609375,0.177490234375,11,nan,nan
굼,U+AD7C,0,0,0,0,0,0.092529296875,0.6192626953125,0.09783935546875,3,nan,nan
굽,U+AD7D,0,0,0,0,0,0.10992431640625,0.6180419921875,0.1181640625,5,nan,nan
굾,U+AD7E,0,0,0,0,0,0.1197509765625,0.70452880859375,0.12811279296875,4,nan,nan
굿,U+AD7F,0,0,0,0,0,0.0869140625,0.5189208984375,0.08197021484375,2,nan,nan
궀,U+AD80,0,0,0,0,0,0.1317138671875,0.7265625,0.1217041015625,3,nan,nan
궁,U+AD81,0,0,0,0,0,0.1112060546875,0.6192626953125,0.09295654296875,2,nan,nan
궂,U+AD82,0,0,1,1,0,0.11505126953125,0.5914306640625,0.10968017578125,3,nan,nan
궃,U+AD83,0,0,0,0,0,0.119384765625,0.57806396484375,0.11932373046875,5,nan,nan
궄,U+AD84,0,0,1,1,0,0.09283447265625,0.68682861328125,0.1029052734375,7,nan,nan
궅,U+AD85,0,0,1,1,0,0.13568115234375,0.610595703125,0.1337890625,3,nan,nan
궆,U+AD86,0,0,0,0,0,0.1424560546875,0.640380859375,0.14251708984375,3,nan,nan
궇,U+AD87,0,0,0,0,0,0.135986328125,0.701904296875,0.1236572265625,4,nan,nan
궈,U+AD88,0,0,0,0,0,0.107666015625,0.57275390625,0.10986328125,4,nan,nan
궉,U+AD89,0,0,0,0,0,0.12548828125,0.762939453125,0.129638671875,6,nan,nan
궊,U+AD8A,0,0,1,1,0,0.134033203125,0.6357421875,0.1341552734375,7,nan,nan
궋,U+AD8B,0,0,0,0,0,0.1395263671875,0.6875,0.14385986328125,5,nan,nan
권,U+AD8C,0,0,0,0,0,0.12933349609375,0.6953125,0.123291015625,6,nan,nan
궍,U+AD8D,0,0,1,1,0,0.15625,0.6796875,0.1580810546875,6,nan,nan
궎,U+AD8E,0,0,1,1,0,0.16015625,0.6328125,0.1551513671875,4,nan,nan
궏,U+AD8F,0,0,1,1,0,0.13800048828125,0.65087890625,0.13787841796875,4,nan,nan
궐,U+AD90,0,0,0,0,0,0.14794921875,0.671875,0.152587890625,5,nan,nan
궑,U+AD91,0,0,0,0,0,0.14947509765625,0.75189208984375,0.1710205078125,12,nan,nan
궒,U+AD92,0,0,0,0,0,0.142333984375,0.7421875,0.172119140625,11,nan,nan
궓,U+AD93,0,0,0,0,0,0.16015625,0.671875,0.18194580078125,8,nan,nan
궔,U+AD94,0,0,0,0,0,0.15435791015625,0.679443359375,0.16668701171875,7,nan,nan
궕,U+AD95,0,0,0,0,0,0.18035888671875,0.7286376953125,0.183837890625,6,nan,nan
궖,U+AD96,0,0,1,1,0,0.18145751953125,0.71875,0.1851806640625,7,nan,nan
궗,U+AD97,0,0,0,0,0,0.16278076171875,0.828125,0.1619873046875,13,nan,nan
궘,U+AD98,0,0,0,0,0,0.12860107421875,0.8125,0.14227294921875,5,nan,nan
궙,U+AD99,0,0,0,0,0,0.1446533203125,0.64337158203125,0.14666748046875,6,nan,nan
궚,U+AD9A,0,0,0,0,0,0.14044189453125,0.651123046875,0.15435791015625,5,nan,nan
궛,U+AD9B,0,0,0,0,0,0.12994384765625,0.58831787109375,0.12255859375,5,nan,nan
궜,U+AD9C,0,0,0,0,1,0.16033935546875,0.6796875,0.15087890625,5,22.91159024531481,0.9462826300178924
궝,U+AD9D,0,0,0,0,1,0.168212890625,0.6875,0.12481689453125,4,24.80573603967951,0.9530319419318237
궞,U+AD9E,0,0,1,1,0,0.13397216796875,0.640869140625,0.13958740234375,3,nan,nan
궟,U+AD9F,0,0,0,0,0,0.148681640625,0.6640625,0.154296875,9,nan,nan
궠,U+ADA0,0,0,1,1,0,0.160400390625,0.6356201171875,0.13983154296875,3,nan,nan
궡,U+ADA1,0,0,1,1,0,0.138427734375,0.6484375,0.15008544921875,6,nan,nan
궢,U+ADA2,0,0,0,0,0,0.1431884765625,0.78125,0.15155029296875,10,nan,nan
궣,U+ADA3,0,0,0,0,0,0.147216796875,0.640625,0.1298828125,6,nan,nan
궤,U+ADA4,0,0,0,0,0,0.1485595703125,0.665771484375,0.1322021484375,5,nan,nan
궥,U+ADA5,0,0,0,0,0,0.1383056640625,0.7578125,0.14447021484375,5,nan,nan
궦,U+ADA6,0,0,1,1,0,0.158447265625,0.75189208984375,0.16302490234375,7,nan,nan
궧,U+ADA7,0,0,0,0,0,0.15509033203125,0.7421875,0.16229248046875,10,nan,nan
궨,U+ADA8,0,0,0,0,0,0.171142578125,0.81390380859375,0.16571044921875,10,nan,nan
궩,U+ADA9,0,0,1,1,0,0.17327880859375,0.7578125,0.175537109375,6,nan,nan
궪,U+ADAA,0,0,1,1,0,0.17840576171875,0.73638916015625,0.1568603515625,7,nan,nan
궫,U+ADAB,0,0,1,1,0,0.16339111328125,0.75,0.156494140625,7,nan,nan
궬,U+ADAC,0,0,0,0,0,0.17254638671875,0.74169921875,0.1856689453125,6,nan,nan
궭,U+ADAD,0,0,0,0,0,0.16217041015625,0.7265625,0.17315673828125,10,nan,nan
궮,U+ADAE,0,0,0,0,0,0.171630859375,0.722900390625,0.18756103515625,9,nan,nan
궯,U+ADAF,0,0,0,0,0,0.16961669921875,0.7265625,0.18499755859375,7,nan,nan
궰,U+ADB0,0,0,0,0,0,0.16357421875,0.67437744140625,0.17327880859375,13,nan,nan
궱,U+ADB1,0,0,0,0,0,0.17633056640625,0.713134765625,0.1923828125,11,nan,nan
궲,U+ADB2,0,0,1,1,0,0.156982421875,0.734375,0.18438720703125,11,nan,nan
궳,U+ADB3,0,0,0,0,0,0.1947021484375,0.7578125,0.20074462890625,7,nan,nan
궴,U+ADB4,0,0,0,0,0,0.1796875,0.8125,0.18145751953125,6,nan,nan
궵,U+ADB5,0,0,0,0,0,0.15753173828125,0.78289794921875,0.1622314453125,11,nan,nan
궶,U+ADB6,0,0,0,0,0,0.155517578125,0.7421875,0.1717529296875,12,nan,nan
궷,U+ADB7,0,0,0,0,0,0.1458740234375,0.7073974609375,0.143310546875,6,nan,nan
궸,U+ADB8,0,0,0,0,0,0.1661376953125,0.765625,0.165771484375,7,nan,nan
궹,U+ADB9,0,0,0,0,0,0.186767578125,0.68212890625,0.14111328125,4,nan,nan
궺,U+ADBA,0,0,1,1,0,0.1640625,0.73638916015625,0.162353515625,6,nan,nan
궻,U+ADBB,0,0,0,0,0,0.13934326171875,0.8828125,0.16473388671875,13,nan,nan
궼,U+ADBC,0,0,1,1,0,0.1639404296875,0.765625,0.15557861328125,3,nan,nan
궽,U+ADBD,0,0,1,1,0,0.15289306640625,0.71875,0.153076171875,11,nan,nan
궾,U+ADBE,0,0,0,0,0,0.15771484375,0.7421875,0.16619873046875,4,nan,nan
궿,U+ADBF,0,0,0,0,0,0.1390380859375,0.765625,0.1585693359375,14,nan,nan
귀,U+ADC0,0,0,0,0,0,0.114990234375,0.59429931640625,0.10308837890625,4,nan,nan
귁,U+ADC1,0,0,0,0,0,0.11865234375,0.57379150390625,0.1109619140625,3,nan,nan
귂,U+ADC2,0,0,1,1,0,0.115966796875,0.6998291015625,0.1168212890625,6,nan,nan
귃,U+ADC3,0,0,0,0,0,0.11822509765625,0.66064453125,0.12451171875,6,nan,nan
귄,U+ADC4,0,0,0,0,0,0.1234130859375,0.66064453125,0.1162109375,3,nan,nan
귅,U+ADC5,0,0,1,1,0,0.13409423828125,0.6866455078125,0.13238525390625,6,nan,nan
귆,U+ADC6,0,0,1,1,0,0.1485595703125,0.640625,0.14111328125,6,nan,nan
귇,U+ADC7,0,0,1,1,0,0.1300048828125,0.58831787109375,0.13189697265625,5,nan,nan
귈,U+ADC8,0,0,0,0,0,0.1309814453125,0.62786865234375,0.142333984375,4,nan,nan
귉,U+ADC9,0,0,0,0,0,0.14776611328125,0.6640625,0.1585693359375,7,nan,nan
귊,U+ADCA,0,0,0,0,0,0.14776611328125,0.8203125,0.17218017578125,11,nan,nan
귋,U+ADCB,0,0,0,0,0,0.15576171875,0.6640625,0.1690673828125,6,nan,nan
귌,U+ADCC,0,0,0,0,0,0.13427734375,0.71875,0.1483154296875,10,nan,nan
귍,U+ADCD,0,0,0,0,0,0.1524658203125,0.6875,0.17022705078125,7,nan,nan
귎,U+ADCE,0,0,1,1,0,0.14678955078125,0.7890625,0.17095947265625,8,nan,nan
귏,U+ADCF,0,0,0,0,0,0.1668701171875,0.796875,0.1661376953125,9,nan,nan
귐,U+ADD0,0,0,0,0,0,0.13677978515625,0.5833740234375,0.1246337890625,4,nan,nan
귑,U+ADD1,0,0,0,0,0,0.1234130859375,0.5712890625,0.1260986328125,4,nan,nan
귒,U+ADD2,0,0,0,0,0,0.12255859375,0.671875,0.1328125,9,nan,nan
귓,U+ADD3,0,0,0,0,0,0.11639404296875,0.5615234375,0.10186767578125,3,nan,nan
귔,U+ADD4,0,0,0,0,0,0.138427734375,0.6796875,0.13323974609375,4,nan,nan
귕,U+ADD5,0,0,0,0,0,0.15045166015625,0.62060546875,0.11346435546875,3,nan,nan
귖,U+ADD6,0,0,1,1,0,0.1260986328125,0.61798095703125,0.12298583984375,4,nan,nan
귗,U+ADD7,0,0,0,0,0,0.12884521484375,0.651123046875,0.13836669921875,3,nan,nan
귘,U+ADD8,0,0,1,1,0,0.130859375,0.6075439453125,0.1295166015625,5,nan,nan
귙,U+ADD9,0,0,1,1,0,0.1375732421875,0.6201171875,0.14093017578125,6,nan,nan
귚,U+ADDA,0,0,0,0,0,0.14703369140625,0.6640625,0.14642333984375,5,nan,nan
귛,U+ADDB,0,0,0,0,0,0.1290283203125,0.703125,0.1175537109375,10,nan,nan
규,U+ADDC,0,0,0,0,0,0.0899658203125,0.58563232421875,0.08489990234375,2,nan,nan
귝,U+ADDD,0,0,0,0,0,0.1160888671875,0.6756591796875,0.11602783203125,4,nan,nan
귞,U+ADDE,0,0,1,1,0,0.13275146484375,0.688720703125,0.1322021484375,6,nan,nan
귟,U+ADDF,0,0,0,0,0,0.1348876953125,0.74462890625,0.13177490234375,5,nan,nan
균,U+ADE0,0,0,0,0,0,0.137939453125,0.8087158203125,0.12603759765625,3,nan,nan
귡,U+ADE1,0,0,1,1,0,0.12713623046875,0.6246337890625,0.1339111328125,6,nan,nan
귢,U+ADE2,0,0,1,1,0,0.1536865234375,0.80108642578125,0.162841796875,8,nan,nan
귣,U+ADE3,0,0,1,1,0,0.13592529296875,0.7578125,0.136962890625,4,nan,nan
귤,U+ADE4,0,0,0,0,1,0.16845703125,0.79840087890625,0.170166015625,3,23.54181574690699,0.9446278869953122
귥,U+ADE5,0,0,0,0,0,0.13568115234375,0.77056884765625,0.1522216796875,13,nan,nan
귦,U+ADE6,0,0,0,0,0,0.17327880859375,0.7906494140625,0.17987060546875,3,nan,nan
귧,U+ADE7,0,0,0,0,0,0.17486572265625,0.701904296875,0.1922607421875,7,nan,nan
귨,U+ADE8,0,0,0,0,0,0.1441650390625,0.749267578125,0.15936279296875,4,nan,nan
귩,U+ADE9,0,0,0,0,0,0.15789794921875,0.81634521484375,0.1866455078125,13,nan,nan
귪,U+ADEA,0,0,1,1,0,0.1702880859375,0.7657470703125,0.1824951171875,3,nan,nan
귫,U+ADEB,0,0,0,0,0,0.18017578125,0.7890625,0.1741943359375,3,nan,nan
귬,U+ADEC,0,0,0,0,0,0.13995361328125,0.7967529296875,0.13983154296875,3,nan,nan
귭,U+ADED,0,0,0,0,0,0.1455078125,0.7657470703125,0.15032958984375,5,nan,nan
귮,U+ADEE,0,0,0,0,0,0.14959716796875,0.78125,0.1529541015625,4,nan,nan
귯,U+ADEF,0,0,0,0,0,0.0992431640625,0.63720703125,0.10308837890625,4,nan,nan
귰,U+ADF0,0,0,0,0,0,0.15374755859375,0.7568359375,0.13885498046875,5,nan,nan
귱,U+ADF1,0,0,0,0,0,0.1094970703125,0.67205810546875,0.0992431640625,3,nan,nan
귲,U+ADF2,0,0,1,1,0,0.13568115234375,0.66064453125,0.13140869140625,3,nan,nan
귳,U+ADF3,0,0,0,0,0,0.13555908203125,0.643310546875,0.14306640625,5,nan,nan
귴,U+ADF4,0,0,1,1,0,0.13037109375,0.65087890625,0.1405029296875,10,nan,nan
귵,U+ADF5,0,0,1,1,0,0.16375732421875,0.79840087890625,0.16705322265625,2,nan,nan
귶,U+ADF6,0,0,0,0,0,0.16839599609375,0.75531005859375,0.1649169921875,3,nan,nan
귷,U+ADF7,0,0,0,0,0,0.161865234375,0.75,0.1346435546875,5,nan,nan
그,U+ADF8,0,0,0,0,0,0.068603515625,0.4356689453125,0.0634765625,2,nan,nan
극,U+ADF9,0,0,0,0,0,0.0782470703125,0.53192138671875,0.08447265625,3,nan,nan
귺,U+ADFA,0,0,1,1,0,0.1068115234375,0.60693359375,0.11090087890625,3,nan,nan
귻,U+ADFB,0,0,0,0,0,0.11004638671875,0.623291015625,0.104736328125,4,nan,nan
근,U+ADFC,0,0,0,0,0,0.09759521484375,0.630126953125,0.094970703125,3,nan,nan
귽,U+ADFD,0,0,1,1,0,0.11029052734375,0.56817626953125,0.1070556640625,4,nan,nan
귾,U+ADFE,0,0,1,1,0,0.13330078125,0.86279296875,0.156005859375,7,nan,nan
귿,U+ADFF,0,0,1,1,0,0.10772705078125,0.6121826171875,0.1036376953125,3,nan,nan
글,U+AE00,0,0,0,0,0,0.1334228515625,0.787109375,0.136474609375,9,nan,nan
긁,U+AE01,0,0,0,0,0,0.12054443359375,0.73358154296875,0.14117431640625,8,nan,nan
긂,U+AE02,0,0,0,0,0,0.14300537109375,0.90625,0.16571044921875,15,nan,nan
긃,U+AE03,0,0,0,0,0,0.14678955078125,0.840087890625,0.1661376953125,7,nan,nan
긄,U+AE04,0,0,0,0,0,0.14202880859375,0.819091796875,0.15435791015625,5,nan,nan
긅,U+AE05,0,0,0,0,0,0.1451416015625,0.6962890625,0.160888671875,10,nan,nan
긆,U+AE06,0,0,1,1,0,0.1563720703125,0.734130859375,0.166259765625,6,nan,nan
긇,U+AE07,0,0,0,0,0,0.17620849609375,0.8526611328125,0.18096923828125,8,nan,nan
금,U+AE08,0,0,0,0,0,0.10052490234375,0.59619140625,0.103515625,3,nan,nan
급,U+AE09,0,0,0,0,0,0.12030029296875,0.6904296875,0.117919921875,3,nan,nan
긊,U+AE0A,0,0,0,0,0,0.13232421875,0.7117919921875,0.13397216796875,4,nan,nan
긋,U+AE0B,0,0,0,0,0,0.0880126953125,0.5205078125,0.07806396484375,2,nan,nan
긌,U+AE0C,0,0,0,0,0,0.112548828125,0.57843017578125,0.10076904296875,4,nan,nan
긍,U+AE0D,0,0,0,0,0,0.08428955078125,0.59326171875,0.07818603515625,3,nan,nan
긎,U+AE0E,0,0,1,1,0,0.10162353515625,0.5419921875,0.09967041015625,2,nan,nan
긏,U+AE0F,0,0,0,0,0,0.1083984375,0.5859375,0.10614013671875,3,nan,nan
긐,U+AE10,0,0,1,1,0,0.10400390625,0.6015625,0.10845947265625,4,nan,nan
긑,U+AE11,0,0,1,1,0,0.12744140625,0.67547607421875,0.12286376953125,3,nan,nan
긒,U+AE12,0,0,0,0,0,0.13092041015625,0.60736083984375,0.11749267578125,3,nan,nan
긓,U+AE13,0,0,0,0,0,0.12738037109375,0.787109375,0.1199951171875,7,nan,nan
긔,U+AE14,0,0,0,0,0,0.10565185546875,0.556640625,0.09100341796875,3,nan,nan
긕,U+AE15,0,0,0,0,0,0.1068115234375,0.57220458984375,0.1038818359375,4,nan,nan
긖,U+AE16,0,0,1,1,0,0.11993408203125,0.6484375,0.1224365234375,5,nan,nan
긗,U+AE17,0,0,0,0,0,0.13067626953125,0.6875,0.13446044921875,4,nan,nan
긘,U+AE18,0,0,0,0,0,0.13128662109375,0.71142578125,0.11749267578125,3,nan,nan
긙,U+AE19,0,0,1,1,0,0.13568115234375,0.7265625,0.133544921875,4,nan,nan
긚,U+AE1A,0,0,1,1,0,0.1478271484375,0.8359375,0.1483154296875,9,nan,nan
긛,U+AE1B,0,0,1,1,0,0.11480712890625,0.55926513671875,0.1260986328125,3,nan,nan
긜,U+AE1C,0,0,0,0,0,0.14166259765625,0.784423828125,0.142578125,5,nan,nan
긝,U+AE1D,0,0,0,0,0,0.1329345703125,0.8046875,0.14385986328125,9,nan,nan
긞,U+AE1E,0,0,0,0,0,0.13079833984375,0.658447265625,0.1583251953125,9,nan,nan
긟,U+AE1F,0,0,0,0,0,0.13922119140625,0.6640625,0.15802001953125,4,nan,nan
긠,U+AE20,0,0,0,0,0,0.15020751953125,0.7265625,0.1524658203125,5,nan,nan
긡,U+AE21,0,0,0,0,0,0.13836669921875,0.828125,0.1578369140625,13,nan,nan
긢,U+AE22,0,0,1,1,0,0.14117431640625,0.688720703125,0.15753173828125,5,nan,nan
긣,U+AE23,0,0,0,0,0,0.171875,0.78125,0.16412353515625,7,nan,nan
긤,U+AE24,0,0,0,0,0,0.12066650390625,0.561279296875,0.12646484375,4,nan,nan
긥,U+AE25,0,0,0,0,0,0.11248779296875,0.59033203125,0.123779296875,4,nan,nan
긦,U+AE26,0,0,0,0,0,0.13153076171875,0.6767578125,0.13140869140625,7,nan,nan
긧,U+AE27,0,0,0,0,0,0.10565185546875,0.5921630859375,0.1063232421875,4,nan,nan
긨,U+AE28,0,0,0,0,0,0.12738037109375,0.6640625,0.124755859375,6,nan,nan
긩,U+AE29,0,0,0,0,0,0.12957763671875,0.6075439453125,0.11126708984375,3,nan,nan
긪,U+AE2A,0,0,1,1,0,0.1158447265625,0.640625,0.11663818359375,5,nan,nan
긫,U+AE2B,0,0,0,0,0,0.114501953125,0.64337158203125,0.13067626953125,6,nan,nan
긬,U+AE2C,0,0,1,1,0,0.13226318359375,0.5859375,0.1236572265625,4,nan,nan
긭,U+AE2D,0,0,1,1,0,0.13348388671875,0.76739501953125,0.1280517578125,8,nan,nan
긮,U+AE2E,0,0,0,0,0,0.16339111328125,0.6796875,0.15509033203125,4,nan,nan
긯,U+AE2F,0,0,0,0,0,0.14202880859375,0.6015625,0.10943603515625,5,nan,nan
